facility_id,path_p,path_q,abs_diff_ship_term,abs_diff_premium_term,abs_diff_U_fp,abs_diff_R_fp
23,4,5,0.903388990722635,30.11296635742117,8.040960981934802,1.6888908858921775e-05
23,4,6,0.041600017442172676,1.3866672480724205,30.690359135880996,0.0003059199011471665
23,4,7,1.2565310836419632,41.88436945473211,84.09854796588799,0.00017411484484293677
23,4,8,0.540574039872196,18.019134662406532,112.74132631782699,0.0026961849109064006
23,4,9,0.4342249962439444,14.474166541464818,48.17784108689999,0.0038595385979346996
23,4,10,1.1471299019498922,38.237663398329744,95.55742173320401,0.002254382184780442
23,5,6,0.8617889732804623,28.726299109348748,22.649398153946194,0.00032280881000608825
23,5,7,0.3531420929193282,11.77140309731094,76.05758698395319,0.000157225935984015
23,5,8,0.362814950850439,12.093831695014636,104.70036533589219,0.0027130738197653223
23,5,9,0.4691639944786906,15.63879981595635,40.136880104965186,0.0038764275067936214
23,5,10,0.24374091122725727,8.124697040908574,87.51646075126921,0.0022712710936393637
23,6,7,1.2149310661997905,40.49770220665969,53.40818883000699,0.00048003474599010325
23,6,8,0.4989740224300233,16.632467414334112,82.05096718194599,0.002390265009759234
23,6,9,0.3926249788017717,13.087499293392398,17.487481951018992,0.003553618696787533
23,6,10,1.1055298845077197,36.85099615025732,64.86706259732301,0.0019484622836332755
23,7,8,0.7159570437697672,23.865234792325573,28.642778351939,0.0028702997557493374
23,7,9,0.8223060873980188,27.41020291326729,35.920706878988,0.0040336534427776365
23,7,10,0.10940118169207094,3.6467060564023654,11.458873767316021,0.002428497029623379
23,8,9,0.1063490436282516,3.5449681209417143,64.563485230927,0.001163353687028299
23,8,10,0.6065558620776963,20.218528735923208,17.18390458462298,0.00044180272612595866
23,9,10,0.7129049057059479,23.763496856864926,47.37958064630402,0.0016051564131542577
24,1,2,0.37634587504072825,12.544862501357606,23.045293896584795,0.001999209317259377
24,1,3,1.114954625357013,37.16515417856709,15.330538616984796,0.003508083107260143
24,1,4,0.6151989908301211,20.506633027670706,0.8863533554436032,0.00198050184739049
24,1,5,1.070122893124003,35.67076310413343,37.22720310768081,0.007136749751513986
24,1,6,0.8964287800412285,29.880959334707615,20.632962840221808,0.0020605327301645706
24,1,7,0.4415067060633615,14.716890202112047,124.9405904069028,0.0037236719879845948
24,1,8,0.8699722004541708,28.99907334847236,48.79280883466879,0.0014945046457468254
24,1,9,0.16537879766734861,5.51262658891162,111.4511466430018,0.00021759382269952176
24,1,10,0.042114060402539844,1.4038020134179945,1.2205784160850044,0.00016476785037278555
24,2,3,0.7386087503162848,24.62029167720949,7.7147552795999985,0.0015088737900007666
24,2,4,0.23885311578939283,7.961770526313099,22.15894054114119,1.8707469868886172e-05
24,2,5,0.6937770180832747,23.125900602775825,14.181909211096013,0.005137540434254609
24,2,6,0.5200829050005003,17.33609683335001,2.412331056362987,6.132341290519382e-05
24,2,7,0.06516083102263326,2.172027700754441,101.895296510318,0.0017244626707252184
24,2,8,0.49362632541344253,16.454210847114755,25.747514938083995,0.0005047046715125512
24,2,9,0.5417246727080769,18.057489090269225,88.40585274641701,0.0022168031399588985
24,2,10,0.4184599354432681,13.9486645147756,21.82471548049979,0.002163977167632162
24,3,4,0.499755634526892,16.65852115089639,14.444185261541193,0.0015275812598696528
24,3,5,0.04483173223301007,1.4943910744336648,21.89666449069601,0.003628666644253843
24,3,6,0.21852584531578456,7.284194843859481,5.302424223237011,0.0014475503770955728
24,3,7,0.6734479192936516,22.44826397645505,109.610051789918,0.00021558888072445177
24,3,8,0.24498242490284228,8.166080830094735,33.462270217683994,0.002013578461513318
24,3,9,1.2803334230243617,42.677780767478716,96.12060802601701,0.003725676929959665
24,3,10,1.157068685759553,38.568956191985095,14.109960200899792,0.0036728509576329288
24,4,5,0.4549239022938819,15.164130076462726,36.340849752237204,0.005156247904123496
24,4,6,0.2812297892111074,9.37432630703691,19.746609484778205,8.003088277408e-05
24,4,7,0.17369228476675957,5.789742825558658,124.0542370514592,0.0017431701405941046
24,4,8,0.2547732096240497,8.492440320801656,47.90645547922519,0.00048599720164366504
24,4,9,0.7805777884974697,26.019259616582325,110.5647932875582,0.0021980956700900123
24,4,10,0.6573130512326609,21.9104350410887,0.33422506064140123,0.002145269697763276
24,5,6,0.1736941130827745,5.789803769425816,16.594240267459,0.005076217021349416
24,5,7,0.6286161870606415,20.953872902021384,87.71338729922199,0.0034130777635293912
24,5,8,0.2001506926698322,6.67168975566107,11.565605726987982,0.005642245105767161
24,5,9,1.2355016907913516,41.18338969304505,74.223943535321,0.007354343574213508
24,5,10,1.1122369535265428,37.07456511755143,36.0066246915958,0.007301517601886772
24,6,7,0.454922073977867,15.164069132595568,104.30762756668099,0.0016631392578200246
24,6,8,0.026456579587057716,0.8818859862352539,28.159845994446982,0.000566028084417745
24,6,9,1.0618075777085771,35.393585923619234,90.81818380278,0.0022781265528640923
24,6,10,0.9385428404437683,31.28476134812561,19.412384424136803,0.002225300580537356
24,7,8,0.4284654943908093,14.282183146360314,76.14778157223401,0.0022291673422377696
24,7,9,0.6068855037307102,20.229516791023666,13.489443763900994,0.003941265810684116
24,7,10,0.48362076646590135,16.120692215530042,123.7200119908178,0.0038884398383573805
24,8,9,1.0353509981215194,34.51169993738398,62.658337808333016,0.0017120984684463473
24,8,10,0.9120862608567106,30.402875361890356,47.572230418583786,0.001659272496119611
24,9,10,0.12326473726480877,4.1088245754936255,110.2305682269168,5.282597232673621e-05
25,1,2,0.044025560852725576,1.4675186950908525,3.5869393836285894,0.0007890936492003925
25,1,3,0.8056636284370087,26.85545428123362,4.0965933527679965,0.0018469132665764453
25,1,4,0.40318968278297207,13.43965609276573,34.9546499337856,0.0013746767543963076
25,1,5,0.3016072721466794,10.05357573822264,42.99640354666961,0.0030981159968551794
25,1,6,767.5223669618351,1.7239652501973666,77.2038471749796,0.008612042918647918
25,1,7,0.30553396768441443,10.184465589480475,70.6237339677326,0.00039827121469727337
25,1,8,0.5627570115722257,18.758567052407518,105.0864094086756,0.0012773412427664484
25,1,9,0.6145801714919974,20.486005716399912,34.1199655569646,5.4499990149398624e-05
25,1,10,0.5447878134874558,18.159593782915188,52.71624623219661,0.0006138966474642312
25,2,3,0.7616380675842831,25.387935586142767,0.5096539691394071,0.002636006915776838
25,2,4,0.3591641219302465,11.972137397674878,38.54158931741419,0.0005855831051959151
25,2,5,0.2575817112939538,8.586057043131788,46.5833429302982,0.002309022347654787
25,2,6,767.5663925226878,3.191483945288219,80.79078655860819,0.007822949269447526
25,2,7,0.26150840683168886,8.716946894389622,74.2106733513612,0.0003908224345031191
25,2,8,0.5187314507195001,17.291048357316665,108.6733487923042,0.002066434891966841
25,2,9,0.5705546106392718,19.01848702130906,37.70690494059319,0.0007345936590509939
25,2,10,0.5007622526347302,16.692075087824335,56.3031856158252,0.0014029902966646236
25,3,4,0.40247394565403666,13.415798188467889,39.0512432865536,0.003221590020972753
25,3,5,0.5040563562903293,16.80187854301098,47.09299689943761,0.004945029263431625
25,3,6,768.3280305902721,28.579419531430986,81.3004405277476,0.010458956185224364
25,3,7,0.5001296607525942,16.670988691753145,74.7203273205006,0.0022451844812737187
